#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,Assembly,Device,Location,Sensor,Signal,_field,_measurement,host,topic
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:29.238224243Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:29.331149688Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:29.543871778Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:43.416148147Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:43.561263887Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:43.711058845Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:43.86840597Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:44.062473642Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:44.216284544Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:44.272953445Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:07:44.465993709Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:13.216493433Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:13.372149967Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:13.572184031Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:13.717156813Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:13.8670399Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:14.015821888Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:14.117974003Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:14.32271954Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:27.388308831Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:27.537005533Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:27.694184848Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:27.840345117Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:28.038226691Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:28.191787139Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:28.292447876Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:28.441010171Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:44.341534756Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:44.488184181Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:44.690823588Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:44.846701469Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:44.98930594Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:45.138042633Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:45.240294843Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:45.445121546Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:59.109553333Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:59.20880748Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:59.404108067Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:59.560320001Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:59.710265369Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:59.856338945Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:08:59.959452369Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:00.162210258Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:27.352766925Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:27.453651815Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:27.651232335Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:27.801008234Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:27.957033401Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:28.096982475Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:28.199461951Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:28.40183496Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:41.473480852Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:41.629475907Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:41.824921306Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:41.981079927Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:42.123438806Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:42.273193415Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:42.372658751Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:09:42.579283831Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:00.641779538Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:00.790040965Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:00.99303666Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:01.152796633Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:01.302716238Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:01.445116193Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:01.548031503Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:01.751018565Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:15.365632163Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:15.519080572Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:15.675510307Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:15.821349495Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:16.028085498Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:16.166624564Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:16.215860524Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:16.426866211Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:40.306717401Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:40.454227807Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:40.611174764Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:40.755513871Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:40.952746588Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:41.098887948Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:41.154555931Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:41.35735227Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:54.231353256Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:54.332941417Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:54.536266967Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:54.686232131Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:54.895180921Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:55.034101909Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:55.083374174Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:10:55.29254223Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:17.623987453Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:17.777855446Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:17.934797342Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:18.079782173Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:18.229700045Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:18.423847485Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:18.478766477Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:18.674414016Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:30.949326568Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:31.048222061Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:31.250489745Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:31.391916675Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:31.595622809Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:31.698097301Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:31.805959213Z,1,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
,,9,2023-06-12T08:45:57.050414696Z,2023-06-12T09:45:57.050414696Z,2023-06-12T09:11:31.99292002Z,0,Conveyor,Conveyor,AFB,20B4,20B4,value,DS_SS23_TrayStates_B,XRMAINServer,9308/AFB/Conveyor/20B4
